NUI,year,mes,Value,ValueNum,Month
439984,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
444576,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
447376,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
449496,2023,FEB,16 [16-MEDIDOR DANADO],16,2
451718,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
453518,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
455012,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
458176,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
461080,2023,FEB,16 [16-MEDIDOR DANADO],16,2
466476,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
469996,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
500679,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
505190,2023,FEB,16 [16-MEDIDOR DANADO],16,2
505636,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
512516,2023,FEB,37 [37-SIN SELLOS EN TAPA BORNERA],37,2
513377,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
526762,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
527304,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
530049,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
533147,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
533427,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
537577,2023,FEB,16 [16-MEDIDOR DANADO],16,2
546769,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
552354,2023,FEB,16 [16-MEDIDOR DANADO],16,2
557199,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
558976,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
563669,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
566089,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
571172,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
572122,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
581678,2023,FEB,16 [16-MEDIDOR DANADO],16,2
583912,2023,FEB,7 [7-EXTREMADAMENTE ALTO],7,2
587894,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
595609,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
599681,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
602948,2023,FEB,16 [16-MEDIDOR DANADO],16,2
604945,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
608464,2023,FEB,16 [16-MEDIDOR DANADO],16,2
609295,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
609555,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
619416,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
628271,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
628283,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
629357,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
633509,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
645392,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
1000956,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1003413,2023,FEB,33 [33-DOBLE MATRIC CON OTRO COMER],33,2
1004220,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1004809,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
1006236,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1007152,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
1009309,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1009565,2023,FEB,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,2
1016128,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1017508,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1019045,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1023271,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1025021,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1025360,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1026895,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1026911,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1028523,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1031883,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1033322,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1033833,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1033870,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1035299,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1035909,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1043043,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1048596,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1050744,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1051481,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1053113,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1054849,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1056743,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1057893,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1063568,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
1066310,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1069129,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1069494,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1070779,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1075727,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1080212,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1080953,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1083654,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1085230,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1086533,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
1087046,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1087466,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1087881,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1088900,2023,FEB,7 [7-EXTREMADAMENTE ALTO],7,2
1092587,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1093422,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1093439,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1097336,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1100914,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1100928,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1100966,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1104806,2023,FEB,18 [18-DISPLAY APAGADO O DESPROGRA],18,2
1105022,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1108813,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1111044,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1112916,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1115910,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
1116792,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1116807,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1116811,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1116832,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1116893,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117095,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117099,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117106,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117114,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117116,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117125,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117153,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117179,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1117198,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1122021,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1122668,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1124124,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1124721,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1124742,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1124881,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1126513,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1134328,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1141064,2023,FEB,7 [7-EXTREMADAMENTE ALTO],7,2
1141066,2023,FEB,7 [7-EXTREMADAMENTE ALTO],7,2
1143707,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1151979,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1155755,2023,FEB,7 [7-EXTREMADAMENTE ALTO],7,2
1158044,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1160485,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
1162856,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1165840,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1172842,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1172866,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
1173028,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1173181,2023,FEB,37 [37-SIN SELLOS EN TAPA BORNERA],37,2
1173555,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
1183166,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1183457,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1188505,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1190966,2023,FEB,7 [7-EXTREMADAMENTE ALTO],7,2
1198784,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1199073,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1199393,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1204335,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1204359,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1207647,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1211930,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1212828,2023,FEB,18 [18-DISPLAY APAGADO O DESPROGRA],18,2
1228643,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1231021,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1231025,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1232519,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1237099,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1241384,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1242732,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1252290,2023,FEB,16 [16-MEDIDOR DANADO],16,2
1255496,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
1264185,2023,FEB,16 [16-MEDIDOR DANADO],16,2
8517086,2023,FEB,16 [16-MEDIDOR DANADO],16,2
8522951,2023,FEB,10 [10-MEDIDOR INEXISTENTE O DESC],10,2
8527330,2023,FEB,19 [19-REGISTRADOR NO VISIBLE],19,2
8539989,2023,FEB,32 [32-NO HAY ACCESO AL MEDIDOR],32,2
8545599,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
8547967,2023,FEB,18 [18-DISPLAY APAGADO O DESPROGRA],18,2
8553801,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
8554338,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
8557914,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
8558265,2023,FEB,38 [38-ORDEN MAL UBICADO],38,2
8558863,2023,FEB,38 [38-ORDEN MAL UBICADO],38,2
8559475,2023,FEB,21 [21-MEDIDOR DESCONECT SIN SERV],21,2
100096,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
100152,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
100552,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
100666,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
100790,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
100978,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
101684,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
102192,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
103122,2023,MAR,16 [16-MEDIDOR DANADO],16,3
103780,2023,MAR,16 [16-MEDIDOR DANADO],16,3
103838,2023,MAR,16 [16-MEDIDOR DANADO],16,3
104540,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
104642,2023,MAR,16 [16-MEDIDOR DANADO],16,3
105966,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
106516,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
106944,2023,MAR,16 [16-MEDIDOR DANADO],16,3
109166,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
109822,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
112732,2023,MAR,16 [16-MEDIDOR DANADO],16,3
113228,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
113230,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
113444,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
114194,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
114204,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
114734,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
114852,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
114936,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
115056,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
115064,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
117976,2023,MAR,16 [16-MEDIDOR DANADO],16,3
118868,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
119626,2023,MAR,16 [16-MEDIDOR DANADO],16,3
126148,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
126188,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
127190,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
128686,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
130552,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
132296,2023,MAR,16 [16-MEDIDOR DANADO],16,3
133328,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
136676,2023,MAR,16 [16-MEDIDOR DANADO],16,3
138170,2023,MAR,11 [11-MEDIDOR NO REGISTRADO],11,3
142172,2023,MAR,16 [16-MEDIDOR DANADO],16,3
146404,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
148536,2023,MAR,16 [16-MEDIDOR DANADO],16,3
148574,2023,MAR,16 [16-MEDIDOR DANADO],16,3
149964,2023,MAR,16 [16-MEDIDOR DANADO],16,3
150848,2023,MAR,11 [11-MEDIDOR NO REGISTRADO],11,3
150982,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
151272,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
154718,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
157576,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
157838,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
159570,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
159602,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
160818,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
160830,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
161482,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
161980,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
162010,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
162038,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
162126,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
163080,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
164754,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
167130,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167222,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
167228,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167330,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167336,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
167354,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167392,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167402,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
167468,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
167512,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167680,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167690,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167706,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167724,2023,MAR,18 [18-DISPLAY APAGADO O DESPROGRA],18,3
167824,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167908,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
167942,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168060,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168086,2023,MAR,38 [38-ORDEN MAL UBICADO],38,3
168470,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168562,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168684,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168812,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168852,2023,MAR,18 [18-DISPLAY APAGADO O DESPROGRA],18,3
168878,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
168906,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
169052,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
169104,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
169508,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
174638,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
177482,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
177492,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
178150,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
178166,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
178194,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
178616,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
181758,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
182376,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
182658,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
182724,2023,MAR,18 [18-DISPLAY APAGADO O DESPROGRA],18,3
183064,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
183098,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
183244,2023,MAR,18 [18-DISPLAY APAGADO O DESPROGRA],18,3
183416,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
183484,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
184092,2023,MAR,18 [18-DISPLAY APAGADO O DESPROGRA],18,3
184352,2023,MAR,38 [38-ORDEN MAL UBICADO],38,3
184522,2023,MAR,7 [7-EXTREMADAMENTE ALTO],7,3
184630,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
184706,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
185066,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
185170,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
186790,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
187026,2023,MAR,16 [16-MEDIDOR DANADO],16,3
187564,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
187670,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
187856,2023,MAR,16 [16-MEDIDOR DANADO],16,3
188580,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
189206,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
189386,2023,MAR,16 [16-MEDIDOR DANADO],16,3
190384,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
190878,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
190976,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
191212,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
191408,2023,MAR,34 [34-DERIVACION ANTES DE MEDIDOR],34,3
191438,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
192212,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
192290,2023,MAR,7 [7-EXTREMADAMENTE ALTO],7,3
192322,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
192460,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
195570,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
202170,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
203852,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
205090,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
205650,2023,MAR,16 [16-MEDIDOR DANADO],16,3
205992,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
206472,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
206610,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
207308,2023,MAR,16 [16-MEDIDOR DANADO],16,3
209896,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
210036,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
210038,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
210120,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
210318,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
210766,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
210774,2023,MAR,16 [16-MEDIDOR DANADO],16,3
211960,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
213958,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
215080,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
215424,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
219100,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
220096,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
220212,2023,MAR,16 [16-MEDIDOR DANADO],16,3
220284,2023,MAR,16 [16-MEDIDOR DANADO],16,3
221100,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
334198,2023,MAR,16 [16-MEDIDOR DANADO],16,3
341402,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
345218,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
345818,2023,MAR,16 [16-MEDIDOR DANADO],16,3
345912,2023,MAR,16 [16-MEDIDOR DANADO],16,3
345962,2023,MAR,16 [16-MEDIDOR DANADO],16,3
346104,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
346368,2023,MAR,16 [16-MEDIDOR DANADO],16,3
349122,2023,MAR,16 [16-MEDIDOR DANADO],16,3
349680,2023,MAR,16 [16-MEDIDOR DANADO],16,3
349708,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
350180,2023,MAR,16 [16-MEDIDOR DANADO],16,3
398936,2023,MAR,16 [16-MEDIDOR DANADO],16,3
399780,2023,MAR,16 [16-MEDIDOR DANADO],16,3
399950,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
400206,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
404018,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
406970,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
407708,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
409364,2023,MAR,10 [10-MEDIDOR INEXISTENTE O DESC],10,3
409406,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
411016,2023,MAR,7 [7-EXTREMADAMENTE ALTO],7,3
414234,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
414484,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
414490,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
414500,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
414522,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
414536,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
414540,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
418202,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
425346,2023,MAR,16 [16-MEDIDOR DANADO],16,3
425450,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
425828,2023,MAR,13 [13-MEDIDOR VOLTEADO O DESCOLG],13,3
433212,2023,MAR,32 [32-NO HAY ACCESO AL MEDIDOR],32,3
438474,2023,MAR,19 [19-REGISTRADOR NO VISIBLE],19,3
439984,2023,MAR,21 [21-MEDIDOR DESCONECT SIN SERV],21,3
