NUI;year;mes;Value;ValueNum
160180;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
160482;2023;SEP;16 [16-MEDIDOR DANADO];16
187670;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
206794;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
208300;2023;SEP;19 [19-REGISTRADOR NO VISIBLE];19
214918;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
215924;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
217736;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
223108;2023;SEP;33 [33-DOBLE MATRIC CON OTRO COMER];33
331862;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
350544;2023;SEP;16 [16-MEDIDOR DANADO];16
363782;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
363996;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
404018;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
408436;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
414484;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
414490;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
414500;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
414522;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
414526;2023;SEP;16 [16-MEDIDOR DANADO];16
414536;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
414540;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
417072;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
451718;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
452586;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
458176;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
464708;2023;SEP;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
466476;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
467246;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
473032;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
511510;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
513377;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
526762;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
533147;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
550327;2023;SEP;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
552286;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
554129;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
556858;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
564699;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
571172;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
577405;2023;SEP;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
578195;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
580609;2023;SEP;16 [16-MEDIDOR DANADO];16
582440;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
591788;2023;SEP;16 [16-MEDIDOR DANADO];16
599681;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
604945;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
607571;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
609555;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
633509;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
633660;2023;SEP;16 [16-MEDIDOR DANADO];16
1004220;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1006236;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1009309;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1014105;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1016128;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1018535;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
1026868;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1028279;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
1033833;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035105;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1038865;2023;SEP;19 [19-REGISTRADOR NO VISIBLE];19
1041123;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1049358;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1050237;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053113;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053422;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054849;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1081843;2023;SEP;16 [16-MEDIDOR DANADO];16
1082215;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083206;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083819;2023;SEP;16 [16-MEDIDOR DANADO];16
1085230;2023;SEP;16 [16-MEDIDOR DANADO];16
1085643;2023;SEP;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
1087046;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091136;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091991;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093422;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1097336;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108813;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108904;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111414;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111805;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1112756;2023;SEP;16 [16-MEDIDOR DANADO];16
1112916;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116893;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117125;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1132805;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1134328;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1148722;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1152584;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
1160413;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1165201;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1188505;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1199393;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1207647;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1238647;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1248987;2023;SEP;16 [16-MEDIDOR DANADO];16
1253148;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1265825;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
1266429;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
8522032;2023;SEP;16 [16-MEDIDOR DANADO];16
8527137;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
8528079;2023;SEP;10 [10-MEDIDOR INEXISTENTE O DESC];10
8535062;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
8535064;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
8547267;2023;SEP;16 [16-MEDIDOR DANADO];16
8562500;2023;SEP;16 [16-MEDIDOR DANADO];16
8563963;2023;SEP;38 [38-ORDEN MAL UBICADO];38
8569945;2023;SEP;21 [21-MEDIDOR DESCONECT SIN SERV];21
100436;2023;OCT;11 [11-MEDIDOR NO REGISTRADO];11
100978;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
101668;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
105674;2023;OCT;11 [11-MEDIDOR NO REGISTRADO];11
107798;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
107838;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
108822;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
109190;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
111950;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
113228;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
113230;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
114186;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
114188;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
114194;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
114204;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
114734;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
115064;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
115076;2023;OCT;16 [16-MEDIDOR DANADO];16
115184;2023;OCT;16 [16-MEDIDOR DANADO];16
115910;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
117042;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
117078;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
118268;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
118730;2023;OCT;16 [16-MEDIDOR DANADO];16
119976;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
120240;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
123842;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
131120;2023;OCT;16 [16-MEDIDOR DANADO];16
136284;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
137938;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
138458;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
141622;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
146752;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
148456;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
150982;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
151272;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
155252;2023;OCT;16 [16-MEDIDOR DANADO];16
155624;2023;OCT;16 [16-MEDIDOR DANADO];16
157162;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
157576;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
157838;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
159398;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
160166;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
160176;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
160180;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
160232;2023;OCT;16 [16-MEDIDOR DANADO];16
161294;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
161980;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
162010;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
162126;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
164754;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
167222;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
167468;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
168012;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
169018;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
169428;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
169458;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
178204;2023;OCT;18 [18-DISPLAY APAGADO O DESPROGRA];18
180936;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
182376;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
182696;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
183034;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
183098;2023;OCT;18 [18-DISPLAY APAGADO O DESPROGRA];18
187670;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
189974;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
190976;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
191212;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
191362;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
191408;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
191450;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
200704;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
202170;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
204004;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
204560;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
205150;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
206404;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
206610;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
206698;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
206728;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
208280;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
209170;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
210036;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
210038;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
210118;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
210120;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
210766;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
210792;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
211936;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
212530;2023;OCT;16 [16-MEDIDOR DANADO];16
213338;2023;OCT;16 [16-MEDIDOR DANADO];16
214748;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
214918;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
215080;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
215924;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
217736;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
219622;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
219726;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
333024;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
334288;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
336416;2023;OCT;16 [16-MEDIDOR DANADO];16
340930;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
348488;2023;OCT;33 [33-DOBLE MATRIC CON OTRO COMER];33
408436;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
411772;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414234;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414484;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414490;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414500;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414522;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414536;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
414540;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
416906;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
417072;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
419704;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
432692;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
450076;2023;OCT;16 [16-MEDIDOR DANADO];16
450674;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
451718;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
452586;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
458176;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
458886;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
466476;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
467246;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
474938;2023;OCT;16 [16-MEDIDOR DANADO];16
476756;2023;OCT;16 [16-MEDIDOR DANADO];16
513377;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
514725;2023;OCT;16 [16-MEDIDOR DANADO];16
526684;2023;OCT;16 [16-MEDIDOR DANADO];16
526762;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
530049;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
532795;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
533147;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
533427;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
535913;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
539394;2023;OCT;13 [13-MEDIDOR VOLTEADO O DESCOLG];13
546769;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
552884;2023;OCT;16 [16-MEDIDOR DANADO];16
559942;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
564699;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
566820;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
569000;2023;OCT;16 [16-MEDIDOR DANADO];16
571172;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
573585;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
578195;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
578372;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
584202;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
584334;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
587979;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
599681;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
604945;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
605163;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
607887;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
607891;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
609295;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
609393;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
609555;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
610847;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
629357;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
633509;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
642466;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
642844;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
1006236;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1007055;2023;OCT;16 [16-MEDIDOR DANADO];16
1009309;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1013884;2023;OCT;16 [16-MEDIDOR DANADO];16
1014105;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1016128;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1025649;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026868;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1026911;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1031883;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1034961;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1035299;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1037622;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1041101;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1041123;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1046110;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1049358;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1050183;2023;OCT;32 [32-NO HAY ACCESO AL MEDIDOR];32
1050237;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1051481;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053113;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1053422;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1054849;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1057983;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1058023;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1062897;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1062903;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1070553;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
1070795;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1071416;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1082215;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1082862;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
1082918;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1083206;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085162;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1085230;2023;OCT;16 [16-MEDIDOR DANADO];16
1087046;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1088862;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1090543;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091136;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091970;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1091991;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093422;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1093439;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1094222;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
1094845;2023;OCT;16 [16-MEDIDOR DANADO];16
1097336;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1100914;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
1101419;2023;OCT;33 [33-DOBLE MATRIC CON OTRO COMER];33
1101639;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108813;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1108904;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111414;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1111805;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1112916;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1114061;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1115268;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116051;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1116893;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1117125;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125035;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125053;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1125801;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1127813;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
1134328;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1144840;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
1145655;2023;OCT;16 [16-MEDIDOR DANADO];16
1148708;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1159572;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1172411;2023;OCT;16 [16-MEDIDOR DANADO];16
1173041;2023;OCT;16 [16-MEDIDOR DANADO];16
1174747;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1176055;2023;OCT;16 [16-MEDIDOR DANADO];16
1185298;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1188505;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1191100;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1205660;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1207647;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1219961;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1224132;2023;OCT;16 [16-MEDIDOR DANADO];16
1225621;2023;OCT;19 [19-REGISTRADOR NO VISIBLE];19
1234677;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1238647;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
1240129;2023;OCT;18 [18-DISPLAY APAGADO O DESPROGRA];18
1242201;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1242732;2023;OCT;18 [18-DISPLAY APAGADO O DESPROGRA];18
1248987;2023;OCT;16 [16-MEDIDOR DANADO];16
1250249;2023;OCT;10 [10-MEDIDOR INEXISTENTE O DESC];10
1253148;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1254528;2023;OCT;16 [16-MEDIDOR DANADO];16
1255496;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1263723;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1265825;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
1266429;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8519012;2023;OCT;16 [16-MEDIDOR DANADO];16
8527137;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8539277;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8547774;2023;OCT;16 [16-MEDIDOR DANADO];16
8554652;2023;OCT;16 [16-MEDIDOR DANADO];16
8557601;2023;OCT;38 [38-ORDEN MAL UBICADO];38
8557902;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8560597;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8562349;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8562983;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8564840;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8566774;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8570562;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8570859;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8570878;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
8571263;2023;OCT;21 [21-MEDIDOR DESCONECT SIN SERV];21
